id,sale_id,invoice_id,sale_date,customer_id,product_id,quantity,unit_price,total_price,channel,store_location,payment_method,first_name,last_name,email,phone,city,registration_date,loyalty_tier,birth_year
51433,5731,INV-202404-00377,2024-04-18,4334.0,1111,2,327.07,654.14,pood,Tallinn,sularaha,Priit,Järv,,+372 5537 0818,Tallinn,2024-01-13,,1996.0
51434,5732,INV-202404-00378,2024-04-29,3010.0,1069,1,402.62,402.62,pood,Tartu,sularaha,,,,,,,,
51435,5733,INV-202404-00379,2024-04-22,4229.0,1318,2,218.42,436.84,online,,kaart,,,,,,,,
51436,5734,INV-202404-00380,2024-04-30,3392.0,1091,1,199.8,199.8,online,,sularaha,,,,,,,,
51437,5735,INV-202404-00381,2024-04-13,4689.0,1177,2,135.99,271.98,pood,Tallinn,sularaha,,,,,,,,
51438,5736,INV-202404-00382,2024-04-01,4555.0,1088,2,100.57,201.14,pood,Pärnu,kaart,,,,,,,,
51439,5737,INV-202404-00383,2024-04-18,2942.0,1090,2,281.19,562.38,pood,Tallinn,kaart,Laura,Oja,laura.oja@hot.ee,+372 8306 6545,Haapsalu,2021-11-08,,1970.0
51440,5738,INV-202404-00384,2024-04-12,4206.0,1210,1,374.54,374.54,pood,Tallinn,järelmaks,,,,,,,,
51442,5740,INV-202404-00386,2024-04-25,3848.0,1302,3,54.95,164.85,pood,Tartu,kaart,,,,,,,,
51444,5742,INV-202404-00388,2024-04-26,3618.0,1006,1,319.42,319.42,pood,Tallinn,kaart,,,,,,,,
51445,5743,INV-202404-00389,2024-04-21,4258.0,1165,1,47.38,47.38,pood,Tallinn,sularaha,,,,,,,,
51446,5744,INV-202404-00390,2024-04-03,2250.0,1050,1,145.72,145.72,online,,sularaha,Heino,Kivi,heino.kivi@telia.ee,+372 8618 3955,Kuressaare,2023-05-11,,1981.0
51447,5745,INV-202404-00391,2024-04-13,2889.0,1336,1,376.33,376.33,pood,Pärnu,kaart,Laura,Tammik,laura.tammik@yahoo.com,+372 5110 1634,Pärnu,2022-10-16,silver,1965.0
51448,5746,INV-202404-00392,2024-04-02,3722.0,1219,1,29.42,29.42,pood,Tallinn,järelmaks,,,,,,,,
51449,5747,INV-202404-00393,2024-04-01,3572.0,1036,4,137.33,549.32,pood,Tallinn,sularaha,,,,,,,,
51450,5748,INV-202404-00394,2024-04-24,3832.0,1070,2,139.74,279.48,online,,kaart,,,,,,,,
51451,5749,INV-202404-00395,2024-04-01,3810.0,1008,4,280.13,1120.52,pood,Tallinn,kaart,,,,,,,,
51452,5750,INV-202404-00396,2024-04-26,3957.0,1030,2,112.68,225.36,pood,Tallinn,kaart,,,,,,,,
51453,5751,INV-202404-00397,2024-04-27,3618.0,1120,5,206.34,1031.7,online,,kaart,,,,,,,,
51454,5752,INV-202404-00398,2024-04-15,3803.0,1071,1,237.71,237.71,online,,järelmaks,,,,,,,,
51455,5753,INV-202404-00399,2024-04-16,3775.0,1016,1,54.81,54.81,pood,Tallinn,kaart,,,,,,,,
51456,5754,INV-202404-00400,2024-04-09,2025.0,1098,1,114.32,147.92,online,,kaart,Väino,Lepik,vaino.lepik@gmail.com,+372 5449 1787,Tallinn,2022-06-30,,1982.0
51457,5755,INV-202404-00401,2024-04-25,3219.0,1151,2,215.58,431.16,online,,sularaha,,,,,,,,
51458,5756,INV-202404-00402,2024-04-04,3502.0,1287,1,114.8,114.8,pood,Tallinn,järelmaks,,,,,,,,
51459,5757,INV-202404-00403,2024-04-30,2578.0,1273,1,274.37,274.37,online,,sularaha,Ene,Vaher,ene.vaher@mail.ee,+372 5573 8662,Tallinn,2021-05-19,bronze,1964.0
51460,5758,INV-202404-00404,2024-04-14,2765.0,1340,1,229.01,229.01,online,,järelmaks,Kersti,Veski,kersti.veski@gmail.com,+372 5736 4079,Tallinn,2022-01-10,,1991.0
51461,5759,INV-202404-00405,2024-04-28,2417.0,1098,2,147.92,295.84,online,,järelmaks,Kristjan,Lepp,kristjan.lepp@gmail.com,+372 5769 8481,Tartu,2020-06-27,,1993.0
51462,5760,INV-202404-00406,2024-04-15,2695.0,1349,1,154.71,154.71,online,,kaart,Kadri,Orav,kadri.orav@yahoo.com,+372 5700 9972,Tallinn,2023-02-02,bronze,1984.0
51463,5761,INV-202404-00407,2024-04-16,3297.0,1051,1,208.83,208.83,pood,Pärnu,sularaha,,,,,,,,
51465,5763,INV-202404-00409,2024-04-07,3836.0,1199,1,276.97,276.97,pood,Tartu,järelmaks,,,,,,,,
51466,5764,INV-202404-00410,2024-04-06,3227.0,1290,1,105.23,105.23,online,,järelmaks,,,,,,,,
51469,5767,INV-202404-00413,2024-04-21,4184.0,1006,3,319.42,958.26,pood,Tallinn,järelmaks,,,,,,,,
51470,5768,INV-202405-00001,2024-05-16,2627.0,1127,4,158.94,635.76,pood,Tallinn,kaart,Peeter,Salu,peeter.salu@yahoo.com,+372 8955 8543,Pärnu,2022-07-20,silver,1974.0
51471,5769,INV-202405-00002,2024-05-01,3648.0,1346,2,258.91,517.82,pood,Tallinn,sularaha,,,,,,,,
51473,5771,INV-202405-00004,2024-05-01,4837.0,1048,1,16.37,16.37,pood,Tallinn,järelmaks,,,,,,,,
51474,5772,INV-202405-00005,2024-05-09,3532.0,1008,1,280.13,280.13,pood,Tallinn,järelmaks,,,,,,,,
51475,5773,INV-202405-00006,2024-05-20,4755.0,1260,2,130.36,260.72,online,,sularaha,,,,,,,,
51476,5774,INV-202405-00007,2024-05-06,3605.0,1018,2,47.07,94.14,pood,Tallinn,kaart,,,,,,,,
51477,5775,INV-202405-00008,2024-05-27,4230.0,1140,1,106.69,106.69,online,,kaart,,,,,,,,
51478,5776,INV-202405-00009,2024-05-21,4716.0,1336,2,376.33,752.66,pood,Tartu,sularaha,,,,,,,,
51479,5777,INV-202405-00010,2024-05-07,4427.0,1050,2,145.72,291.44,online,,järelmaks,,,,,,,,
51480,5778,INV-202405-00011,2024-05-10,2772.0,1127,1,158.94,158.94,online,,sularaha,Jüri,Vaher,juri.vaher@gmail.com,+372 5596 2062,Tartu,2021-01-21,gold,1979.0
51481,5779,INV-202405-00012,2024-05-31,3197.0,1130,2,98.68,197.36,pood,Tartu,järelmaks,,,,,,,,
51482,5780,INV-202405-00013,2024-05-11,4943.0,1197,1,152.85,152.85,online,,kaart,,,,,,,,
51483,5781,INV-202405-00014,2024-05-15,4368.0,1041,5,107.36,536.8,pood,Tallinn,kaart,,,,,,,,
51484,5782,INV-202405-00015,2024-05-17,2659.0,1253,1,253.8,253.8,pood,Tartu,sularaha,Laura,Kõiv,laura.koiv@telia.ee,+372 5373 3421,Viljandi,2022-06-18,gold,1984.0
51485,5783,INV-202405-00016,2024-05-11,3373.0,1148,1,48.85,48.85,online,,järelmaks,,,,,,,,
51486,5784,INV-202405-00017,2024-05-10,3752.0,1169,1,88.08,88.08,pood,Tartu,järelmaks,,,,,,,,
51487,5785,INV-202405-00018,2024-05-14,3772.0,1086,1,149.47,149.47,pood,Tallinn,sularaha,,,,,,,,
51488,5786,INV-202405-00019,2024-05-27,4491.0,1328,1,274.87,274.87,online,,sularaha,,,,,,,,
51489,5787,INV-202405-00020,2024-05-30,3738.0,1083,2,72.14,144.28,online,,kaart,,,,,,,,
51490,5788,INV-202405-00021,2024-05-30,3089.0,1012,1,160.21,160.21,online,,järelmaks,,,,,,,,
51491,5789,INV-202405-00022,2024-05-09,3119.0,1027,2,346.7,693.4,online,,järelmaks,,,,,,,,
51493,5791,INV-202405-00024,2024-05-26,2495.0,1003,1,52.04,52.04,pood,Tallinn,kaart,Urmas,Kask,urmas.kask@telia.ee,+372 5988 6988,Tallinn,2024-05-25,gold,2003.0
51494,5792,INV-202405-00025,2024-05-05,2153.0,1212,1,276.2,276.2,pood,Pärnu,sularaha,Maie,Roots,maie.roots@hot.ee,+372 5391 8633,Pärnu,2022-11-23,,1999.0
51495,5793,INV-202405-00026,2024-05-03,4634.0,1317,1,62.55,62.55,pood,Tallinn,kaart,,,,,,,,
51496,5794,INV-202405-00027,2024-05-01,4964.0,1121,1,196.91,196.91,pood,Tallinn,kaart,,,,,,,,
51497,5795,INV-202405-00028,2024-05-08,4949.0,1025,3,122.07,366.21,online,,sularaha,,,,,,,,
51499,5797,INV-202405-00030,2024-05-04,2080.0,1251,1,257.39,257.39,pood,Tallinn,järelmaks,Tiina,Kangur,tiina.kangur@gmail.com,+372 5232 6471,Tartu,2021-06-21,gold,2004.0
51500,5798,INV-202405-00031,2024-05-12,3330.0,1215,1,160.91,160.91,pood,Tallinn,kaart,,,,,,,,
51501,5799,INV-202405-00032,2024-05-05,4170.0,1184,1,86.14,86.14,pood,Tallinn,kaart,,,,,,,,
51502,5800,INV-202405-00033,2024-05-06,2256.0,1336,3,376.33,1128.99,online,,kaart,Urmas,Põld,urmas.pold@mail.ee,+372 5992 2667,Pärnu,2021-03-28,bronze,1989.0
51503,5801,INV-202405-00034,2024-05-14,3231.0,1121,5,196.91,984.55,pood,Tallinn,järelmaks,,,,,,,,
51504,5802,INV-202405-00035,2024-05-08,2619.0,1276,2,187.16,374.32,pood,Tallinn,järelmaks,Andres,Mägi,,+372 5579 5890,Tallinn,2021-05-13,silver,2005.0
51505,5803,INV-202405-00036,2024-05-12,2259.0,1302,1,54.95,54.95,pood,Tallinn,kaart,Margus,Laas,margus.laas@telia.ee,+372 5590 2282,Pärnu,2020-12-29,,1974.0
51506,5804,INV-202405-00037,2024-05-19,2298.0,1194,2,84.54,169.08,pood,Tartu,sularaha,Heino,Lõhmus,heino.lohmus@hot.ee,+372 8144 4487,Tallinn,2021-09-14,silver,2005.0
51507,5805,INV-202405-00038,2024-05-27,4461.0,1232,2,194.57,389.14,pood,Tartu,sularaha,,,,,,,,
51508,5806,INV-202405-00039,2024-05-14,4786.0,1290,1,105.23,105.23,online,,kaart,,,,,,,,
51509,5807,INV-202405-00040,2024-05-12,4757.0,1312,1,243.93,243.93,pood,Tallinn,kaart,,,,,,,,
51510,5808,INV-202405-00041,2024-05-18,4185.0,1306,1,100.48,93.13,pood,Tallinn,sularaha,,,,,,,,
51511,5809,INV-202405-00042,2024-05-07,2526.0,1131,5,166.27,831.35,online,,järelmaks,Rein,Valk,rein.valk@yahoo.com,+372 5219 7029,Valga,2020-05-06,,2003.0
51512,5810,INV-202405-00043,2024-05-07,2422.0,1152,1,107.67,107.67,pood,Tartu,kaart,Arvo,Paas,arvo.paas@gmail.com,+372 8640 6047,Tartu,2023-02-24,silver,1968.0
51513,5811,INV-202405-00044,2024-05-19,2960.0,1030,1,112.68,112.68,online,,järelmaks,Maie,Paju,maie.paju@telia.ee,+372 5421 4338,Pärnu,2023-04-28,silver,1974.0
51514,5812,INV-202405-00045,2024-05-21,4336.0,1224,2,222.1,444.2,online,,järelmaks,,,,,,,,
51515,5813,INV-202405-00046,2024-05-07,4860.0,1189,1,58.49,58.49,pood,Tallinn,kaart,,,,,,,,
51516,5814,INV-202405-00047,2024-05-17,4611.0,1096,3,273.32,819.96,pood,Tallinn,kaart,,,,,,,,
51517,5815,INV-202405-00048,2024-05-26,4862.0,1160,2,368.67,737.34,pood,Pärnu,järelmaks,,,,,,,,
51518,5816,INV-202405-00049,2024-05-24,2652.0,1031,4,434.08,1736.32,pood,Tartu,sularaha,Heino,Mitt,heino.mitt@hot.ee,+372 5681 0937,Tallinn,2022-03-07,silver,2002.0
51519,5817,INV-202405-00050,2024-05-21,2889.0,1303,1,312.41,312.41,online,,kaart,Laura,Tammik,laura.tammik@yahoo.com,+372 5110 1634,Pärnu,2022-10-16,silver,1965.0
51521,5819,INV-202405-00052,2024-05-25,2889.0,1071,2,237.71,475.42,online,,järelmaks,Laura,Tammik,laura.tammik@yahoo.com,+372 5110 1634,Pärnu,2022-10-16,silver,1965.0
51522,5820,INV-202405-00053,2024-05-19,3237.0,1231,2,72.6,145.2,pood,Tallinn,järelmaks,,,,,,,,
51523,5821,INV-202405-00054,2024-05-30,4207.0,1156,3,221.89,665.67,pood,Tartu,sularaha,,,,,,,,
51524,5822,INV-202405-00055,2024-05-18,3317.0,1339,2,35.68,71.36,online,,sularaha,,,,,,,,
51525,5823,INV-202405-00056,2024-05-01,3832.0,1074,1,65.0,65.0,pood,Tallinn,järelmaks,,,,,,,,
51526,5824,INV-202405-00057,2024-05-11,2552.0,1075,2,278.59,557.18,pood,Tallinn,sularaha,Tarmo,Nõmm,tarmo.nomm@gmail.com,+372 5543 5308,Tallinn,2023-07-09,gold,2005.0
51528,5826,INV-202405-00059,2024-05-27,3765.0,1316,1,296.58,296.58,pood,Tallinn,järelmaks,,,,,,,,
51529,5827,INV-202405-00060,2024-05-17,3945.0,1063,4,151.45,605.8,online,,sularaha,,,,,,,,
51530,5828,INV-202405-00061,2024-05-18,2366.0,1220,1,26.79,26.79,pood,Tartu,sularaha,Liis,Kuusik,liis.kuusik@outlook.com,+372 5316 6467,Tallinn,2023-07-24,bronze,2001.0
51531,5829,INV-202405-00062,2024-05-14,2375.0,1192,1,109.62,109.62,pood,Pärnu,sularaha,Väino,Pärn,vaino.parn@gmail.com,+372 5398 5701,Tartu,2021-08-15,gold,1978.0
51532,5830,INV-202405-00063,2024-05-27,3359.0,1170,1,158.51,158.51,online,,järelmaks,,,,,,,,
51533,5831,INV-202405-00064,2024-05-03,2766.0,1021,4,94.65,378.6,pood,Pärnu,kaart,Tarmo,Luik,tarmo.luik@yahoo.com,+372 5253 3410,Haapsalu,2023-06-02,silver,1982.0
51534,5832,INV-202405-00065,2024-05-07,4100.0,1287,2,114.8,229.6,pood,Tartu,järelmaks,,,,,,,,
51535,5833,INV-202405-00066,2024-05-11,3745.0,1195,2,339.21,678.42,pood,Tallinn,kaart,,,,,,,,
51536,5834,INV-202405-00067,2024-05-05,3549.0,1150,2,280.02,560.04,online,,järelmaks,,,,,,,,
51537,5835,INV-202405-00068,2024-05-31,4300.0,1054,1,219.19,219.19,pood,Tallinn,järelmaks,,,,,,,,
51538,5836,INV-202405-00069,2024-05-05,4949.0,1236,1,205.89,205.89,pood,Tartu,järelmaks,,,,,,,,
51539,5837,INV-202405-00070,2024-05-13,2479.0,1226,2,51.1,102.2,pood,Pärnu,järelmaks,Laura,Ilves,laura.ilves@gmail.com,+372 5321 0919,Tartu,2020-07-23,gold,1961.0
51540,5838,INV-202405-00071,2024-05-27,2054.0,1102,2,163.64,327.28,pood,Tallinn,järelmaks,Aili,Veski,aili.veski@mail.ee,+372 5588 4718,Pärnu,2023-01-07,,1991.0
51541,5839,INV-202405-00072,2024-05-27,4457.0,1041,5,107.36,536.8,pood,Tallinn,järelmaks,,,,,,,,
51542,5840,INV-202405-00073,2024-05-26,3593.0,1306,1,93.13,93.13,online,,kaart,,,,,,,,
51543,5841,INV-202405-00074,2024-05-16,3618.0,1092,2,144.2,288.4,online,,sularaha,,,,,,,,
51546,5844,INV-202405-00077,2024-05-18,2494.0,1039,1,282.95,282.95,pood,Tallinn,järelmaks,Ragnar,Talvik,ragnar.talvik@gmail.com,+372 5622 9699,Tallinn,2021-01-02,silver,1992.0
51547,5845,INV-202405-00078,2024-05-03,2997.0,1241,1,368.97,368.97,pood,Tartu,kaart,,,,,,,,
51549,5847,INV-202405-00080,2024-05-19,3525.0,1162,1,89.39,89.39,pood,Tartu,sularaha,,,,,,,,
51550,5848,INV-202405-00081,2024-05-07,4791.0,1104,2,191.48,382.96,pood,Tartu,sularaha,,,,,,,,
51551,5849,INV-202405-00082,2024-05-13,4373.0,1227,1,120.17,120.17,pood,Pärnu,järelmaks,,,,,,,,
51552,5850,INV-202405-00083,2024-05-10,3856.0,1301,1,206.52,206.52,pood,Tallinn,kaart,,,,,,,,
51553,5851,INV-202405-00084,2024-05-24,3096.0,1213,1,132.3,132.3,pood,Tallinn,sularaha,,,,,,,,
51555,5853,INV-202405-00086,2024-05-15,4676.0,1244,2,125.36,250.72,pood,Tallinn,sularaha,,,,,,,,
51557,5855,INV-202405-00088,2024-05-10,3723.0,1275,3,62.82,188.46,pood,Tallinn,järelmaks,,,,,,,,
51558,5856,INV-202405-00089,2024-05-23,2889.0,1151,1,215.58,215.58,pood,Tallinn,järelmaks,Laura,Tammik,laura.tammik@yahoo.com,+372 5110 1634,Pärnu,2022-10-16,silver,1965.0
51559,5857,INV-202405-00090,2024-05-19,4791.0,1286,1,28.56,28.56,pood,Tallinn,järelmaks,,,,,,,,
51560,5858,INV-202405-00091,2024-05-15,4809.0,1195,2,418.07,678.42,pood,Tallinn,kaart,,,,,,,,
51563,5861,INV-202405-00094,2024-05-27,4855.0,1349,2,154.71,309.42,pood,Tallinn,järelmaks,,,,,,,,
51564,5862,INV-202405-00095,2024-05-21,3861.0,1012,1,160.21,160.21,pood,Pärnu,järelmaks,,,,,,,,
51565,5863,INV-202405-00096,2024-05-08,2946.0,1051,1,208.83,208.83,online,,järelmaks,Annika,Toom,,+372 5198 6146,Võru,2024-02-15,,1978.0
51566,5864,INV-202405-00097,2024-05-04,3044.0,1042,2,347.84,695.68,pood,Pärnu,kaart,,,,,,,,
51567,5865,INV-202405-00098,2024-05-29,4347.0,1071,2,237.71,475.42,online,,sularaha,,,,,,,,
51569,5867,INV-202405-00100,2024-05-02,2191.0,1305,2,50.77,101.54,pood,Tartu,sularaha,Mihkel,Pihl,mihkel.pihl@hot.ee,+372 5340 5326,Tallinn,2022-10-02,silver,1975.0
51570,5868,INV-202405-00101,2024-05-04,4460.0,1130,1,98.68,98.68,online,,sularaha,,,,,,,,
51571,5869,INV-202405-00102,2024-05-12,4295.0,1332,1,81.85,81.85,online,,sularaha,,,,,,,,
51572,5870,INV-202405-00103,2024-05-15,3513.0,1347,1,246.97,246.97,pood,Tallinn,sularaha,,,,,,,,
51573,5871,INV-202405-00104,2024-05-04,3312.0,1261,1,305.72,305.72,pood,Tallinn,järelmaks,,,,,,,,
51574,5872,INV-202405-00105,2024-05-17,3810.0,1022,2,22.7,45.4,pood,Tartu,sularaha,,,,,,,,
51575,5873,INV-202405-00106,2024-05-24,4821.0,1273,3,274.37,823.11,pood,Tartu,sularaha,,,,,,,,
51576,5874,INV-202405-00107,2024-05-11,3600.0,1285,1,123.64,123.64,pood,Tallinn,sularaha,,,,,,,,
51577,5875,INV-202405-00108,2024-05-15,4493.0,1268,2,110.53,221.06,pood,Tallinn,sularaha,,,,,,,,
51578,5876,INV-202405-00109,2024-05-13,3505.0,1214,1,250.17,250.17,pood,Tallinn,kaart,,,,,,,,
51579,5877,INV-202405-00110,2024-05-12,4098.0,1049,2,308.84,617.68,online,,sularaha,,,,,,,,
51580,5878,INV-202405-00111,2024-05-02,3429.0,1126,1,200.77,200.77,pood,Pärnu,sularaha,,,,,,,,
51581,5879,INV-202405-00112,2024-05-21,4932.0,1045,1,176.65,176.65,pood,Pärnu,sularaha,,,,,,,,
51582,5880,INV-202405-00113,2024-05-09,2708.0,1246,3,204.87,614.61,pood,Tallinn,kaart,Marika,Kask,marika.kask@telia.ee,+372 5145 0288,Tallinn,2023-11-07,bronze,1964.0
51583,5881,INV-202405-00114,2024-05-05,2732.0,1154,4,190.81,763.24,online,,järelmaks,Karin,Valk,,+372 5525 4758,Tartu,2021-03-02,gold,1961.0
51584,5882,INV-202405-00115,2024-05-26,4473.0,1206,1,22.7,22.7,online,,järelmaks,,,,,,,,
51585,5883,INV-202405-00116,2024-05-23,2319.0,1088,2,100.57,201.14,pood,Tallinn,sularaha,Kristiina,Lass,kristiina.lass@telia.ee,+372 5941 3300,Tartu,2022-09-11,silver,1998.0
51586,5884,INV-202405-00117,2024-05-25,2775.0,1284,4,99.57,398.28,pood,Tartu,sularaha,Ants,Paju,ants.paju@mail.ee,+372 5752 1975,Pärnu,2024-04-24,,1978.0
51587,5885,INV-202405-00118,2024-05-23,4113.0,1281,1,292.61,292.61,pood,Tallinn,järelmaks,,,,,,,,
51588,5886,INV-202405-00119,2024-05-23,3610.0,1330,1,167.23,167.23,online,,järelmaks,,,,,,,,
51589,5887,INV-202405-00120,2024-05-19,4512.0,1130,1,70.73,98.68,pood,Tartu,kaart,,,,,,,,
51590,5888,INV-202405-00121,2024-05-22,2874.0,1090,1,281.19,281.19,online,,sularaha,Annika,Valk,annika.valk@yahoo.com,+372 8927 4768,Paide,2024-02-26,,1974.0
51591,5889,INV-202405-00122,2024-05-21,3316.0,1278,1,263.13,263.13,pood,Tallinn,kaart,,,,,,,,
51592,5890,INV-202405-00123,2024-05-26,3618.0,1230,5,55.04,275.2,pood,Tartu,järelmaks,,,,,,,,
51593,5891,INV-202405-00124,2024-05-30,2999.0,1208,1,76.7,76.7,pood,Tallinn,sularaha,,,,,,,,
51594,5892,INV-202405-00125,2024-05-22,2067.0,1144,2,152.13,304.26,online,,sularaha,Marko,Pärn,marko.parn@hot.ee,+372 5381 5096,Rakvere,2020-12-16,gold,1993.0
51595,5893,INV-202405-00126,2024-05-10,4054.0,1004,3,41.63,124.89,online,,sularaha,,,,,,,,
51596,5894,INV-202405-00127,2024-05-09,2221.0,1168,2,316.04,632.08,pood,Tallinn,sularaha,Riina,Lill,riina.lill@mail.ee,+372 5499 5996,Pärnu,2021-10-02,,2000.0
51597,5895,INV-202405-00128,2024-05-28,2474.0,1267,3,66.88,200.64,pood,Tallinn,kaart,Ants,Talvik,ants.talvik@hot.ee,+372 8460 6174,Tallinn,2024-05-12,,1989.0
51598,5896,INV-202405-00129,2024-05-29,4969.0,1307,2,127.38,254.76,pood,Tallinn,sularaha,,,,,,,,
51599,5897,INV-202405-00130,2024-05-01,2207.0,1127,4,158.94,635.76,pood,Tartu,sularaha,Kalev,Mägi,kalev.magi@yahoo.com,+372 8895 2450,Viljandi,2021-07-03,gold,2003.0
51600,5898,INV-202405-00131,2024-05-05,3810.0,1310,4,106.21,424.84,pood,Tartu,sularaha,,,,,,,,
51601,5899,INV-202405-00132,2024-05-16,3302.0,1009,1,332.55,332.55,pood,Tartu,kaart,,,,,,,,
51602,5900,INV-202405-00133,2024-05-18,3650.0,1284,2,99.57,199.14,online,,sularaha,,,,,,,,
51604,5902,INV-202405-00135,2024-05-05,3227.0,1057,1,251.52,251.52,pood,Pärnu,järelmaks,,,,,,,,
51605,5903,INV-202405-00136,2024-05-30,3810.0,1272,5,183.31,916.55,pood,Tallinn,sularaha,,,,,,,,
51606,5904,INV-202405-00137,2024-05-20,3870.0,1001,4,157.49,629.96,pood,Pärnu,järelmaks,,,,,,,,
51607,5905,INV-202405-00138,2024-05-23,2333.0,1093,3,271.35,814.05,pood,Tartu,sularaha,Kristiina,Lill,kristiina.lill@yahoo.com,+372 5595 8460,Tallinn,2023-09-01,,1979.0
51608,5906,INV-202405-00139,2024-05-11,3306.0,1074,4,65.0,260.0,pood,Tartu,sularaha,,,,,,,,
51609,5907,INV-202405-00140,2024-05-12,3985.0,1299,1,83.1,83.1,pood,Tartu,järelmaks,,,,,,,,
51612,5910,INV-202405-00143,2024-05-17,2221.0,1230,1,55.04,55.04,pood,Pärnu,järelmaks,Riina,Lill,riina.lill@mail.ee,+372 5499 5996,Pärnu,2021-10-02,,2000.0
51613,5911,INV-202405-00144,2024-05-22,2630.0,1198,1,291.72,291.72,pood,Tallinn,sularaha,Merle,Valk,merle.valk@gmail.com,+372 8901 6310,Viljandi,2020-12-15,gold,1985.0
51614,5912,INV-202405-00145,2024-05-01,4321.0,1124,1,232.61,232.61,pood,Tartu,sularaha,,,,,,,,
51615,5913,INV-202405-00146,2024-05-05,2548.0,1214,2,250.17,500.34,pood,Tartu,sularaha,Kalev,Must,,+372 8967 8610,Tartu,2020-01-21,bronze,1969.0
51616,5914,INV-202405-00147,2024-05-29,4812.0,1301,2,206.52,413.04,online,,sularaha,,,,,,,,
51617,5915,INV-202405-00148,2024-05-04,2519.0,1288,1,138.9,138.9,pood,Tallinn,järelmaks,Toomas,Kull,toomas.kull@mail.ee,+372 5870 5075,Tallinn,2023-08-20,,1980.0
51618,5916,INV-202405-00149,2024-05-26,3485.0,1103,1,173.62,173.62,pood,Tallinn,järelmaks,,,,,,,,
51619,5917,INV-202405-00150,2024-05-18,3083.0,1284,2,99.57,199.14,pood,Tallinn,sularaha,,,,,,,,
51620,5918,INV-202405-00151,2024-05-08,4160.0,1192,2,109.62,219.24,pood,Tallinn,kaart,,,,,,,,
51621,5919,INV-202405-00152,2024-05-16,3764.0,1195,2,339.21,678.42,pood,Pärnu,sularaha,,,,,,,,
51622,5920,INV-202405-00153,2024-05-05,4949.0,1126,2,200.77,401.54,pood,Tallinn,järelmaks,,,,,,,,
51623,5921,INV-202405-00154,2024-05-26,3118.0,1172,1,141.62,141.62,online,,järelmaks,,,,,,,,
51624,5922,INV-202405-00155,2024-05-11,2038.0,1108,4,371.05,1484.2,pood,Tartu,järelmaks,Jüri,Kask,juri.kask@telia.ee,+372 5123 3391,Narva,2020-09-18,gold,1992.0
51625,5923,INV-202405-00156,2024-05-18,3366.0,1137,1,194.46,194.46,pood,Tartu,järelmaks,,,,,,,,
51626,5924,INV-202405-00157,2024-05-01,4578.0,1339,1,35.68,35.68,online,,kaart,,,,,,,,
51627,5925,INV-202405-00158,2024-05-23,4270.0,1064,2,95.87,191.74,pood,Tallinn,sularaha,,,,,,,,
51628,5926,INV-202405-00159,2024-05-29,3618.0,1212,2,276.2,552.4,pood,Tartu,järelmaks,,,,,,,,
51630,5928,INV-202405-00161,2024-05-21,3957.0,1005,1,198.29,198.29,pood,Tartu,järelmaks,,,,,,,,
51631,5929,INV-202405-00162,2024-05-20,4294.0,1314,1,234.91,234.91,pood,Pärnu,kaart,,,,,,,,
51632,5930,INV-202405-00163,2024-05-05,4850.0,1263,2,169.95,339.9,pood,Tallinn,järelmaks,,,,,,,,
51633,5931,INV-202405-00164,2024-05-18,2096.0,1348,3,119.2,376.56,online,,sularaha,Reet,Laas,reet.laas@gmail.com,+372 5169 4265,Viljandi,2020-01-11,gold,1994.0
51634,5932,INV-202405-00165,2024-05-24,2191.0,1237,1,60.8,60.8,pood,Tartu,sularaha,Mihkel,Pihl,mihkel.pihl@hot.ee,+372 5340 5326,Tallinn,2022-10-02,silver,1975.0
51636,5934,INV-202405-00167,2024-05-17,4327.0,1244,1,125.36,125.36,online,,kaart,,,,,,,,
51637,5935,INV-202405-00168,2024-05-02,3228.0,1124,3,232.61,697.83,online,,sularaha,,,,,,,,
51638,5936,INV-202405-00169,2024-05-12,2898.0,1093,1,271.35,271.35,pood,Tartu,sularaha,Jaak,Talvik,jaak.talvik@gmail.com,+372 5822 9799,Tartu,2021-03-02,silver,1960.0
51639,5937,INV-202405-00170,2024-05-28,3556.0,1172,2,141.62,283.24,online,,kaart,,,,,,,,
51640,5938,INV-202405-00171,2024-05-28,3476.0,1202,1,24.81,22.04,pood,Tallinn,sularaha,,,,,,,,
51641,5939,INV-202405-00172,2024-05-25,4388.0,1032,4,198.42,793.68,pood,Tallinn,kaart,,,,,,,,
51642,5940,INV-202405-00173,2024-05-21,3338.0,1248,1,145.5,145.5,pood,Pärnu,sularaha,,,,,,,,
51643,5941,INV-202405-00174,2024-05-10,4164.0,1302,1,43.73,54.95,pood,Tallinn,järelmaks,,,,,,,,
51644,5942,INV-202405-00175,2024-05-13,3107.0,1167,1,270.99,270.99,online,,järelmaks,,,,,,,,
51647,5945,INV-202405-00178,2024-05-27,2033.0,1340,2,165.7,458.02,online,,kaart,Rein,Teder,rein.teder@hot.ee,+372 8377 2899,Tallinn,2020-07-07,,1990.0
51648,5946,INV-202405-00179,2024-05-27,2519.0,1274,4,234.79,939.16,pood,Tallinn,sularaha,Toomas,Kull,toomas.kull@mail.ee,+372 5870 5075,Tallinn,2023-08-20,,1980.0
51649,5947,INV-202405-00180,2024-05-22,4206.0,1208,2,76.7,153.4,pood,Tallinn,järelmaks,,,,,,,,
